date,precipitation,temp_max,temp_min,wind,weather
2024-09-16,0.0,21.6,8.9,0.9,fog
2024-09-17,0.0,23.5,21.2,3.7,sun
2024-09-17,1.0,7.1,2.2,1.9,drizzle
2024-09-20,16.8,7.0,2.9,5.0,rain
2024-09-23,0.1,6.1,2.5,4.2,rain
2024-09-24,0.0,22.9,12.3,2.5,fog
2024-09-27,14.1,19.5,2.1,6.7,rain
2024-10-03,0.0,11.6,2.0,1.9,fog
2024-10-06,0.0,22.7,5.3,1.4,fog
2024-10-08,0.0,31.0,3.8,2.9,fog
2024-10-10,0.0,12.0,9.4,1.6,fog
2024-10-10,0.0,32.5,5.8,3.1,sun
2024-10-12,0.0,20.6,11.8,3.1,fog
2024-10-12,0.0,5.8,4.5,2.4,sun
2024-10-14,0.0,19.6,8.1,3.2,fog
2024-10-15,0.0,27.4,8.5,0.9,sun
2024-10-16,0.0,13.6,10.4,0.7,fog
2024-10-19,0.9,11.7,6.4,4.3,rain
2024-10-20,2.8,8.7,6.9,2.5,rain
2024-10-21,0.0,23.2,11.9,4.1,sun
2024-10-23,0.0,25.5,13.4,3.9,sun
2024-10-23,0.0,16.2,2.7,4.3,sun
2024-10-23,0.0,26.8,5.2,1.8,fog
2024-10-24,0.0,11.7,6.8,3.4,fog
2024-10-25,0.0,17.9,4.6,0.6,sun
2024-10-26,1.3,20.4,-1.9,3.5,drizzle
2024-11-01,3.7,11.5,10.8,3.0,rain
2024-11-02,0.2,22.7,3.2,5.8,rain
2024-11-04,0.0,3.2,1.3,0.2,fog
2024-11-05,0.1,16.5,6.1,2.9,rain
2024-11-07,2.1,11.5,8.1,2.2,rain
2024-11-08,3.6,7.9,0.4,3.3,snow
2024-11-09,0.0,23.8,17.0,2.9,sun
2024-11-09,0.4,12.1,4.5,1.0,drizzle
2024-11-10,3.4,10.3,9.1,5.8,rain
2024-11-11,23.2,10.6,1.8,4.1,rain
2024-11-15,17.1,1.2,-3.2,3.8,snow
2024-11-18,0.0,10.8,7.2,4.5,sun
2024-11-22,9.2,0.7,-3.5,5.1,snow
2024-11-23,0.0,6.6,4.7,2.8,fog
2024-11-25,5.0,2.7,-2.6,7.0,rain
2024-11-26,0.0,13.8,1.2,4.8,fog
2024-12-01,9.2,3.0,0.8,2.2,snow
2024-12-01,0.0,30.0,10.6,3.6,sun
2024-12-02,9.0,6.7,2.6,4.7,snow
2024-12-04,4.3,11.3,4.7,0.6,rain
2024-12-04,11.0,-0.0,-5.5,3.2,snow
2024-12-04,3.8,9.3,2.0,1.8,snow
2024-12-06,0.1,19.4,6.5,4.5,rain
2024-12-06,11.0,4.1,0.5,1.7,snow
2024-12-06,0.0,12.9,6.4,3.9,fog
2024-12-06,0.0,15.7,9.4,0.3,sun
2024-12-07,3.7,14.2,9.0,2.5,rain
2024-12-08,0.0,18.0,12.0,1.4,fog
2024-12-08,0.0,1.8,-4.0,2.4,sun
2024-12-08,6.7,9.0,-2.9,4.8,snow
2024-12-08,0.0,27.8,7.1,3.9,fog
2024-12-09,3.5,2.0,-2.9,0.9,snow
2024-12-10,5.8,7.0,-1.6,6.8,snow
2024-12-10,1.8,28.7,3.9,2.1,drizzle
2024-12-11,0.9,14.7,9.7,6.2,rain
2024-12-12,3.2,15.4,5.7,3.5,rain
2024-12-12,0.0,21.3,10.2,3.7,fog
2024-12-14,17.1,8.0,1.1,8.3,snow
2024-12-16,3.4,10.9,-4.6,5.8,snow
2024-12-17,27.5,14.9,5.9,3.0,rain
2024-12-17,2.9,5.1,2.3,6.0,snow
2024-12-18,9.4,9.3,-0.8,3.6,snow
2024-12-18,1.2,8.8,0.2,3.6,snow
2024-12-18,7.9,8.0,-2.2,3.4,snow
2024-12-19,0.0,20.2,6.7,2.1,fog
2024-12-19,6.5,17.9,6.2,2.5,rain
2024-12-19,0.0,17.0,8.0,2.5,fog
2024-12-20,17.6,11.4,1.0,3.3,snow
2024-12-22,0.0,18.2,6.4,2.9,sun
2024-12-22,13.1,16.8,11.1,5.9,rain
2024-12-22,0.2,23.9,5.3,2.4,drizzle
2024-12-23,18.1,11.2,0.8,3.0,snow
2024-12-24,0.4,12.8,8.7,3.2,drizzle
2024-12-26,0.2,11.0,9.8,4.7,rain
2024-12-26,6.1,12.9,5.7,5.8,rain
2024-12-27,0.0,11.9,4.3,2.4,fog
2024-12-27,16.7,0.5,-1.4,5.7,snow
2024-12-27,3.6,3.3,0.7,4.3,snow
2025-01-01,0.0,15.5,12.8,3.9,fog
2025-01-01,2.8,4.0,-3.5,3.8,snow
2025-01-02,5.1,6.1,-2.4,4.6,snow
2025-01-03,0.0,26.4,9.8,1.0,sun
2025-01-03,9.1,1.7,-0.1,4.8,snow
2025-01-03,0.0,18.3,-2.2,2.8,fog
2025-01-03,6.9,9.1,-5.3,5.1,snow
2025-01-04,4.6,17.2,11.8,1.5,rain
2025-01-04,6.5,5.6,-3.9,7.0,snow
2025-01-04,0.1,3.4,-0.6,5.2,snow
2025-01-05,0.6,25.4,12.7,2.9,drizzle
2025-01-05,2.0,7.6,2.6,5.2,snow
2025-01-05,0.5,25.7,11.3,0.3,drizzle
2025-01-06,16.4,3.2,2.2,2.9,snow
2025-01-06,13.9,9.3,0.1,4.9,snow
2025-01-06,1.9,11.2,-3.4,2.2,drizzle
2025-01-07,1.9,14.0,5.5,3.1,drizzle
2025-01-08,0.7,9.0,1.5,2.8,drizzle
2025-01-09,2.7,1.1,-0.6,6.4,snow
2025-01-09,1.3,19.7,17.1,2.5,drizzle
2025-01-11,0.0,14.0,8.6,1.6,fog
2025-01-11,0.0,12.5,8.3,2.8,sun
2025-01-11,4.8,2.5,-0.6,6.0,snow
2025-01-12,13.0,0.3,-4.6,5.7,snow
2025-01-12,0.4,20.3,6.0,4.0,rain
2025-01-12,11.4,2.6,2.0,3.9,snow
2025-01-12,17.7,2.8,-1.3,1.2,snow
2025-01-13,0.0,9.2,5.9,2.4,fog
2025-01-13,0.0,-0.7,-3.0,2.5,sun
2025-01-14,1.5,13.1,10.6,1.9,drizzle
2025-01-14,4.1,3.2,0.2,3.8,snow
2025-01-14,0.0,15.6,8.8,1.5,fog
2025-01-15,0.2,21.7,9.8,2.8,drizzle
2025-01-15,0.8,5.1,2.7,3.5,snow
2025-01-16,1.1,21.1,8.5,2.9,drizzle
2025-01-17,8.5,-3.4,-8.4,7.4,snow
2025-01-17,0.0,9.7,8.5,1.8,fog
2025-01-19,0.0,23.2,14.8,2.7,fog
2025-01-19,0.0,14.9,10.4,3.0,fog
2025-01-20,1.6,37.7,3.0,0.8,drizzle
2025-01-20,0.0,7.8,2.3,2.3,fog
2025-01-20,0.0,24.0,-1.5,2.1,sun
2025-01-21,8.0,2.3,1.0,5.4,snow
2025-01-21,1.9,8.2,2.5,4.0,snow
2025-01-22,1.8,12.0,7.0,2.7,drizzle
2025-01-22,0.4,15.5,13.0,3.1,drizzle
2025-01-23,0.0,10.1,6.8,3.8,fog
2025-01-23,16.7,12.2,7.2,4.0,rain
2025-01-24,4.3,6.1,4.0,5.4,snow
2025-01-26,6.1,6.1,-3.5,5.6,snow
2025-02-01,0.0,19.2,14.5,2.9,sun
2025-02-01,8.2,17.9,6.6,4.2,rain
2025-02-01,0.0,22.7,2.5,2.4,sun
2025-02-03,0.0,11.4,4.1,4.3,sun
2025-02-05,0.0,29.8,8.3,3.9,sun
2025-02-05,1.5,5.1,0.9,2.4,snow
2025-02-05,0.3,4.5,0.4,4.6,snow
2025-02-06,1.5,3.4,-1.9,1.5,drizzle
2025-02-06,1.1,20.5,7.1,1.7,drizzle
2025-02-07,13.4,3.4,-2.2,4.8,snow
2025-02-08,6.0,18.3,-0.5,4.0,snow
2025-02-09,9.9,9.7,3.1,3.3,snow
2025-02-10,18.9,12.4,-3.3,4.3,snow
2025-02-11,4.0,5.5,3.1,4.6,snow
2025-02-16,6.5,8.3,-2.5,5.8,snow
2025-02-17,0.0,17.1,9.5,5.7,sun
2025-02-18,0.0,20.7,4.1,4.8,sun
2025-02-18,16.7,13.6,1.1,1.3,rain
2025-02-19,11.8,10.8,-1.4,5.9,snow
2025-02-19,19.5,5.3,1.7,2.8,snow
2025-02-21,0.9,5.1,-4.3,4.3,snow
2025-02-22,0.0,13.2,8.0,2.3,fog
2025-02-22,10.9,2.7,0.9,3.6,snow
2025-02-23,0.3,16.7,12.8,4.8,rain
2025-02-24,1.2,14.2,10.0,0.8,drizzle
2025-02-25,0.0,24.1,8.5,2.4,sun
2025-02-26,7.0,14.7,10.4,3.5,rain
2025-02-26,3.4,3.3,-0.5,5.8,snow
2025-03-01,1.9,12.4,3.3,5.2,rain
2025-03-02,2.6,4.8,2.4,2.9,snow
2025-03-02,13.4,10.3,-2.2,4.3,snow
2025-03-02,0.0,-2.7,-6.6,0.8,fog
2025-03-03,0.0,12.8,-4.0,3.1,fog
2025-03-03,6.6,13.5,2.5,6.0,snow
2025-03-03,1.3,11.9,-5.1,4.0,drizzle
2025-03-05,3.8,13.9,3.4,3.3,rain
2025-03-05,1.1,15.2,2.7,5.9,rain
2025-03-06,0.9,9.6,6.1,4.3,drizzle
2025-03-06,3.0,6.6,-0.5,6.1,snow
2025-03-07,1.2,20.1,11.6,1.1,drizzle
2025-03-08,0.0,8.1,4.8,1.5,fog
2025-03-08,1.3,11.9,11.3,1.9,drizzle
2025-03-08,0.0,19.1,16.5,1.4,sun
2025-03-09,0.0,32.0,6.6,4.4,sun
2025-03-10,12.1,9.8,3.5,7.5,snow
2025-03-11,0.7,14.7,-1.0,0.6,rain
2025-03-12,8.6,14.0,9.2,6.3,rain
2025-03-13,6.5,13.0,8.7,5.4,rain
2025-03-13,2.1,4.3,2.5,4.0,snow
2025-03-13,0.5,19.4,6.9,1.3,drizzle
2025-03-15,0.5,13.9,8.3,5.0,rain
2025-03-15,0.3,17.6,8.2,6.4,rain
2025-03-15,23.9,0.8,-3.5,2.9,snow
2025-03-16,13.2,4.8,1.2,6.2,snow
2025-03-17,1.0,4.9,1.4,3.3,snow
2025-03-17,13.2,9.7,-0.9,2.7,snow
2025-03-17,2.9,10.3,6.2,4.0,rain
2025-03-18,17.5,6.6,-2.5,3.4,snow
2025-03-20,1.8,31.1,2.5,2.2,drizzle
2025-03-21,0.5,5.1,2.5,3.5,snow
2025-03-21,0.9,9.2,-0.3,2.3,snow
2025-03-21,10.1,9.1,-2.8,3.1,snow
2025-03-22,0.7,14.9,1.1,2.3,drizzle
2025-03-23,0.0,24.0,5.5,1.5,sun
2025-03-25,0.0,11.9,1.2,4.2,fog
2025-03-25,4.9,7.2,2.2,5.1,snow
2025-03-25,0.3,16.5,-0.9,1.3,drizzle
2025-03-26,8.1,5.1,-1.9,4.4,snow
2025-03-27,21.2,16.2,12.0,0.2,rain
2025-04-02,23.9,6.5,3.0,4.7,snow
2025-04-02,0.0,14.3,12.2,0.2,fog
2025-04-04,3.4,12.6,8.7,3.7,rain
2025-04-05,1.0,12.0,-2.6,2.4,drizzle
2025-04-05,0.7,24.2,14.9,1.3,drizzle
2025-04-07,4.0,4.8,0.9,4.3,snow
2025-04-11,0.0,5.1,3.7,2.9,sun
2025-04-14,0.0,30.5,7.1,1.1,sun
2025-04-15,5.3,13.3,10.7,2.0,rain
2025-04-16,0.0,14.1,0.7,1.4,fog
2025-04-16,9.1,1.4,-1.5,6.0,snow
2025-04-18,4.0,17.5,0.7,0.6,rain
2025-04-19,0.0,22.5,14.0,3.1,fog
2025-04-21,5.5,18.4,9.6,2.7,rain
2025-04-22,10.6,12.2,8.1,3.5,rain
2025-04-22,0.4,16.3,5.2,1.7,drizzle
2025-04-23,2.7,7.1,-0.1,4.2,snow
2025-04-24,1.8,21.9,7.1,2.0,rain
2025-05-03,0.0,26.2,19.9,3.5,sun
2025-05-03,0.5,7.3,6.3,4.7,rain
2025-05-03,0.8,31.7,6.7,2.5,drizzle
2025-05-05,0.4,14.8,11.8,2.3,rain
2025-05-07,0.0,16.9,14.4,3.2,sun
2025-05-08,0.0,12.9,11.9,5.1,sun
2025-05-08,0.0,19.1,2.3,4.4,sun
2025-05-09,7.2,23.6,10.5,5.3,rain
2025-05-09,0.0,6.9,2.2,3.8,fog
2025-05-11,0.0,22.3,14.2,2.7,sun
2025-05-16,0.0,6.8,4.4,3.3,sun
2025-05-20,0.0,19.4,2.7,0.7,fog
2025-05-20,0.0,6.4,4.2,2.0,fog
2025-05-20,0.0,16.2,9.4,3.2,fog
2025-05-22,1.1,16.1,1.2,2.4,rain
2025-05-23,0.0,28.2,10.5,5.4,sun
2025-05-24,0.0,20.6,8.8,3.1,sun
2025-05-24,0.9,7.1,2.8,2.4,drizzle
2025-05-25,0.0,10.8,7.2,3.8,sun
2025-05-26,0.0,18.1,9.6,2.6,fog
2025-06-02,0.5,22.6,5.2,1.8,drizzle
2025-06-03,7.6,9.3,5.0,4.2,rain
2025-06-03,0.0,5.1,3.0,2.8,sun
2025-06-08,0.0,19.9,8.9,2.2,sun
2025-06-09,0.3,12.5,2.8,1.9,drizzle
2025-06-09,0.0,20.1,-3.9,3.0,sun
2025-06-13,0.8,14.2,12.8,2.2,drizzle
2025-06-13,22.6,9.2,1.3,4.1,rain
2025-06-13,1.7,20.4,9.2,4.0,drizzle
2025-06-14,1.1,32.2,26.3,2.6,drizzle
2025-06-14,0.0,9.6,4.4,2.9,sun
2025-06-18,0.0,40.9,9.5,2.3,sun
2025-06-19,0.0,16.2,15.6,0.3,sun
2025-06-20,0.0,20.6,0.5,2.7,sun
2025-06-22,0.0,10.8,6.1,5.7,sun
2025-06-22,0.0,19.7,6.9,1.7,sun
2025-06-26,1.0,25.9,4.3,2.5,drizzle
2025-07-01,0.7,13.8,11.6,3.1,drizzle
2025-07-01,0.5,16.5,6.1,3.2,drizzle
2025-07-01,0.0,17.9,9.5,2.6,sun
2025-07-02,0.0,20.0,13.4,4.6,sun
2025-07-02,0.0,20.7,10.5,2.0,fog
2025-07-03,0.0,13.1,12.1,4.7,sun
2025-07-03,0.4,23.6,3.8,3.2,drizzle
2025-07-04,0.0,33.5,9.6,2.5,sun
2025-07-04,0.0,20.1,17.4,2.4,sun
2025-07-06,0.2,13.2,11.2,0.2,drizzle
2025-07-09,0.8,20.7,-0.5,1.7,drizzle
2025-07-10,0.0,29.4,11.2,1.2,sun
2025-07-11,0.8,10.0,8.0,2.5,drizzle
2025-07-11,0.0,12.1,0.5,2.1,fog
2025-07-13,1.9,24.1,12.8,2.0,drizzle
2025-07-13,0.0,30.9,-4.1,2.2,sun
2025-07-14,0.0,36.5,7.9,3.9,sun
2025-07-15,0.0,21.9,15.2,2.6,sun
2025-07-16,0.9,20.8,8.5,0.2,drizzle
2025-07-17,0.0,22.0,4.8,2.7,sun
2025-07-18,0.0,22.8,7.1,1.9,fog
2025-07-18,0.0,32.0,21.1,5.0,sun
2025-07-20,0.0,17.3,-3.1,3.5,sun
2025-07-20,0.5,19.2,11.1,2.5,drizzle
2025-07-21,1.6,27.8,2.6,3.1,drizzle
2025-07-23,0.1,18.3,10.9,2.8,rain
2025-07-23,1.7,2.7,-1.9,1.7,drizzle
2025-07-24,0.0,18.5,8.9,2.9,fog
2025-07-24,0.8,23.8,0.8,1.1,drizzle
2025-07-27,0.0,10.0,-3.9,2.4,fog
2025-08-01,0.0,21.0,10.9,2.6,sun
2025-08-01,0.5,18.4,5.1,1.3,drizzle
2025-08-02,0.0,13.2,7.4,4.7,fog
2025-08-04,0.0,20.9,2.8,4.4,sun
2025-08-04,0.0,25.4,9.4,2.6,sun
2025-08-07,0.0,19.5,4.6,1.9,fog
2025-08-07,1.6,16.2,14.1,3.3,drizzle
2025-08-13,0.1,23.7,10.7,3.9,rain
2025-08-14,0.0,7.6,3.6,0.7,sun
2025-08-14,0.0,1.8,-3.3,5.6,sun
2025-08-16,0.0,22.3,11.4,2.4,sun
2025-08-16,0.0,16.6,5.9,3.1,sun
2025-08-18,0.0,26.1,13.2,1.9,sun
2025-08-18,0.7,15.8,5.9,2.1,drizzle
2025-08-19,0.9,26.6,4.9,2.0,drizzle
2025-08-20,5.5,16.2,-2.1,3.6,rain
2025-08-20,0.0,13.6,11.9,3.3,fog
2025-08-20,0.0,22.3,9.0,1.8,fog
2025-08-21,0.4,7.5,6.5,2.2,drizzle
2025-08-24,0.0,14.8,2.1,2.5,sun
2025-08-24,0.0,7.8,6.6,2.7,fog
2025-08-26,0.9,17.5,6.7,0.7,drizzle
2025-08-26,0.0,29.3,15.1,3.0,sun
2025-08-27,0.0,32.4,5.8,0.6,fog
2025-09-02,1.2,26.8,6.1,2.9,drizzle
2025-09-03,0.0,11.5,8.3,1.7,fog
2025-09-04,0.0,32.8,6.5,4.1,fog
2025-09-05,0.0,10.6,1.6,3.6,sun
2025-09-06,0.0,2.8,0.9,1.6,fog
2025-09-08,0.0,17.2,9.0,1.4,fog
2025-09-08,0.8,12.3,4.9,2.4,drizzle
2025-09-08,1.5,14.3,1.0,2.0,drizzle
2025-09-09,0.4,17.1,-10.4,3.1,drizzle
2025-09-10,0.8,8.3,4.6,1.5,drizzle
2025-09-12,0.0,17.5,10.5,1.9,fog
2025-09-12,1.4,23.5,-9.0,1.9,drizzle
2025-09-13,1.0,3.3,-0.1,2.6,drizzle
2025-09-13,0.0,28.5,9.0,1.3,fog
2025-09-13,0.2,22.1,11.8,4.1,rain
2025-09-14,0.0,10.6,4.0,3.0,fog
2025-09-15,0.0,23.6,20.0,1.7,sun
2025-09-16,0.0,23.4,6.4,3.0,fog
2025-09-16,0.0,32.2,1.3,2.6,fog
2025-09-18,0.0,22.9,5.3,0.7,fog
2025-09-18,0.8,9.7,7.2,0.9,drizzle
2025-09-18,0.0,21.9,5.4,5.5,fog
2025-09-20,0.0,16.3,14.9,4.0,sun
2025-09-23,0.0,25.6,15.6,1.7,fog
2025-09-23,0.5,14.5,11.6,8.3,rain
2025-09-24,0.0,23.6,8.0,4.1,fog
2025-09-26,0.0,26.9,16.2,2.5,sun
2025-10-01,0.4,19.8,10.6,1.9,drizzle
2025-10-01,0.0,23.4,8.0,3.6,sun
2025-10-02,0.0,30.9,8.3,4.3,sun
2025-10-03,0.0,6.3,4.5,1.7,fog
2025-10-03,0.0,8.0,5.6,2.9,fog
2025-10-04,1.9,33.5,0.4,2.0,drizzle
2025-10-05,0.0,32.2,6.7,3.8,sun
2025-10-07,0.0,25.9,-1.0,3.3,fog
2025-10-09,0.0,26.0,11.0,2.4,fog
2025-10-11,0.6,12.7,7.5,2.5,drizzle
2025-10-13,0.0,21.1,7.3,2.2,fog
2025-10-14,1.8,6.3,3.7,1.0,drizzle
2025-10-14,0.0,13.7,6.4,1.9,fog
2025-10-15,0.0,8.3,5.2,2.4,fog
2025-10-20,1.5,18.8,2.5,1.6,drizzle
2025-10-20,0.0,23.0,4.2,1.2,fog
2025-10-20,0.0,28.7,7.2,1.9,fog
2025-10-21,0.0,25.3,-0.5,2.6,fog
2025-10-23,0.0,10.8,3.1,1.8,fog
2025-10-24,0.0,12.0,0.1,3.4,fog
2025-10-24,0.5,11.5,3.6,1.2,drizzle
2025-10-25,0.0,15.5,7.4,2.2,fog
2025-10-26,0.0,23.2,12.0,3.3,sun
2025-10-26,0.0,11.2,0.2,2.3,fog
2025-10-26,0.0,26.8,11.8,4.2,fog
2025-10-27,0.0,6.4,4.7,1.2,fog
2025-11-03,3.6,8.2,0.5,5.5,snow
2025-11-03,0.0,11.4,7.6,2.4,sun
2025-11-03,1.6,2.1,-1.6,8.1,snow
2025-11-04,2.9,8.6,3.6,4.9,rain
2025-11-07,0.3,2.5,-2.8,6.7,rain
2025-11-08,0.4,13.2,10.0,4.0,rain
2025-11-13,6.4,6.7,-4.6,3.8,snow
2025-11-14,0.0,14.1,10.6,1.5,fog
2025-11-15,0.5,19.1,4.6,2.3,drizzle
2025-11-19,0.0,11.2,3.4,5.4,fog
2025-11-20,0.0,35.4,15.1,2.9,sun
2025-11-20,2.7,4.0,-0.7,3.8,rain
2025-11-21,0.3,14.8,7.6,4.3,rain
2025-11-22,0.0,15.9,4.4,3.1,fog
2025-11-24,13.4,17.1,15.5,4.0,rain
2025-11-25,19.7,17.6,1.6,4.5,rain
2025-11-26,5.6,12.5,4.9,6.1,rain
2025-11-27,3.1,13.0,8.1,3.0,rain
2025-12-01,0.1,17.5,12.6,5.4,rain
2025-12-03,0.0,10.0,7.1,2.2,fog
2025-12-05,16.6,5.9,-2.7,4.7,snow
2025-12-05,9.1,7.0,-1.9,2.0,snow
2025-12-06,8.8,9.3,7.8,4.5,rain
2025-12-07,16.3,9.9,1.6,3.4,rain
2025-12-07,0.6,18.3,-0.5,2.1,drizzle
2025-12-08,15.6,0.9,-2.3,6.6,snow
2025-12-08,5.2,8.4,1.0,0.9,snow
2025-12-09,5.0,0.8,-2.3,7.5,snow
2025-12-10,14.3,5.1,1.5,6.6,snow
2025-12-11,2.0,2.7,-1.1,5.0,snow
2025-12-12,3.4,0.2,-1.6,2.1,snow
2025-12-12,15.9,16.9,6.0,2.3,rain
2025-12-13,0.9,11.7,7.5,5.4,rain
2025-12-13,3.4,3.6,-0.2,5.0,snow
2025-12-13,5.4,17.8,5.3,6.8,rain
2025-12-13,4.0,5.9,4.0,3.5,snow
2025-12-14,23.9,6.7,2.6,3.3,snow
2025-12-15,6.2,22.0,13.4,0.6,rain
2025-12-16,1.7,12.9,7.4,4.0,rain
2025-12-17,0.0,8.5,5.1,1.2,fog
2025-12-19,1.8,4.2,-0.8,3.8,rain
2025-12-19,1.3,14.7,4.9,3.0,rain
2025-12-22,0.0,17.3,10.8,4.4,sun
2025-12-23,16.9,-0.2,-3.4,3.4,snow
2025-12-24,11.7,9.4,6.1,5.7,rain
2025-12-25,0.0,15.7,14.2,1.8,fog
2025-12-26,1.0,5.5,-0.8,5.7,snow
2025-12-26,0.8,6.3,-0.8,4.7,snow
2025-12-27,4.7,0.6,-0.9,2.4,snow
2026-01-02,1.1,17.6,9.4,3.6,drizzle
2026-01-03,23.9,10.5,-2.7,2.1,snow
2026-01-03,15.5,1.9,-0.8,4.3,snow
2026-01-03,1.5,37.3,9.5,2.7,drizzle
2026-01-04,4.6,1.4,0.2,3.6,snow
2026-01-04,0.3,19.5,4.5,3.7,rain
2026-01-04,1.8,21.3,3.1,2.5,drizzle
2026-01-04,21.4,19.3,9.3,5.5,rain
2026-01-05,0.6,25.8,-5.4,2.4,drizzle
2026-01-05,0.0,22.8,7.4,1.2,fog
2026-01-06,3.1,8.9,-1.7,5.6,snow
2026-01-06,23.9,5.4,-2.4,4.0,snow
2026-01-08,0.0,24.6,1.8,1.5,fog
2026-01-08,3.9,8.1,-1.4,2.0,snow
2026-01-08,0.7,14.6,9.5,1.7,drizzle
2026-01-09,1.0,20.2,-3.3,2.5,drizzle
2026-01-09,0.3,34.6,5.7,1.7,drizzle
2026-01-10,11.8,6.7,2.8,4.1,snow
2026-01-11,2.5,4.3,-2.8,3.5,snow
2026-01-11,2.0,20.5,-8.1,0.9,drizzle
2026-01-11,8.5,6.3,0.4,1.7,snow
2026-01-11,1.4,0.4,-0.6,4.1,snow
2026-01-12,5.7,8.3,-0.6,7.5,snow
2026-01-13,0.0,40.6,7.5,1.7,fog
2026-01-14,2.0,2.6,-3.9,2.7,drizzle
2026-01-14,0.0,23.6,4.8,1.4,fog
2026-01-16,15.5,12.4,9.4,1.9,rain
2026-01-16,3.8,12.8,0.3,4.7,snow
2026-01-16,3.0,17.9,13.6,4.6,rain
2026-01-16,0.0,14.1,1.7,2.6,sun
2026-01-17,1.3,5.4,-0.4,2.6,drizzle
2026-01-17,1.8,13.2,9.7,5.3,rain
2026-01-17,0.0,6.0,1.0,0.8,fog
2026-01-18,19.8,2.1,-4.1,1.4,snow
2026-01-18,2.3,12.8,4.8,3.8,rain
2026-01-18,3.1,4.2,3.5,5.9,snow
2026-01-18,0.1,13.5,5.2,4.7,rain
2026-01-19,12.8,8.5,0.4,0.6,rain
2026-01-19,1.1,4.0,-4.6,4.1,snow
2026-01-20,2.0,16.5,6.6,4.9,rain
2026-01-21,0.0,17.2,10.3,4.4,fog
2026-01-21,12.0,7.5,2.1,2.7,snow
2026-01-21,0.3,15.6,5.6,2.2,drizzle
2026-01-21,0.0,5.0,1.8,3.4,fog
2026-01-22,0.0,8.6,4.6,2.3,fog
2026-01-23,6.3,6.1,-2.7,2.7,snow
2026-01-23,3.7,1.0,-2.7,2.1,snow
2026-01-23,1.0,19.4,-11.4,2.1,drizzle
2026-01-23,11.8,7.1,-1.3,4.6,snow
2026-01-25,13.9,5.7,0.8,4.9,snow
2026-01-25,1.9,30.3,0.0,2.5,drizzle
2026-01-25,2.6,4.4,1.4,6.4,snow
2026-01-25,0.0,20.1,3.9,4.4,fog
2026-01-25,0.0,23.7,7.4,2.1,fog
2026-01-25,0.4,12.9,7.3,4.5,drizzle
2026-01-25,8.2,8.8,7.8,2.6,rain
2026-01-26,0.0,22.1,14.5,2.1,fog
2026-01-26,6.0,3.2,-1.3,5.6,snow
2026-01-27,1.0,16.2,6.2,4.8,rain
2026-02-01,1.0,3.8,-1.2,3.5,snow
2026-02-01,0.8,18.7,0.3,3.0,drizzle
2026-02-01,0.0,8.2,3.1,4.3,sun
2026-02-02,0.0,17.6,14.2,1.4,sun
2026-02-02,19.6,17.2,7.4,4.5,rain
2026-02-03,3.8,4.7,2.9,3.2,snow
2026-02-04,0.0,9.7,5.7,2.6,sun
2026-02-04,3.8,7.3,-0.8,4.7,snow
2026-02-06,8.2,11.8,9.1,4.7,rain
2026-02-06,1.7,5.1,4.1,4.5,rain
2026-02-07,9.8,1.5,-0.0,3.5,snow
2026-02-07,0.2,9.4,7.3,4.3,rain
2026-02-10,2.6,1.0,-2.7,3.4,snow
2026-02-11,0.0,25.6,10.2,6.4,sun
2026-02-11,1.3,30.8,8.7,3.1,drizzle
2026-02-12,0.0,16.9,12.0,3.0,fog
2026-02-13,7.4,3.2,1.5,5.4,snow
2026-02-14,12.6,4.8,-3.9,5.1,snow
2026-02-16,5.7,10.6,6.2,4.2,rain
2026-02-18,0.7,16.4,7.6,2.4,drizzle
2026-02-18,39.9,11.4,5.7,2.5,rain
2026-02-18,0.2,16.6,3.8,2.0,drizzle
2026-02-20,4.9,11.3,5.6,5.5,snow
2026-02-21,0.0,16.4,11.8,0.6,fog
2026-02-21,7.6,11.8,4.6,1.6,rain
2026-02-23,14.9,13.3,10.1,3.8,rain
2026-02-23,1.0,31.9,8.6,2.8,drizzle
2026-02-24,6.2,10.2,2.3,4.3,snow
2026-02-25,9.9,10.5,6.2,1.2,rain
2026-02-25,1.9,5.9,4.2,3.0,drizzle
2026-02-26,1.2,12.1,6.6,0.8,rain
2026-02-27,2.0,7.3,3.3,2.7,drizzle
2026-02-27,0.0,23.4,6.5,2.0,sun
2026-03-01,12.6,6.5,-1.2,3.2,snow
2026-03-03,3.2,4.0,0.8,6.6,snow
2026-03-03,0.0,9.6,7.5,2.3,fog
2026-03-03,1.7,3.5,3.0,4.6,snow
2026-03-04,0.0,29.5,11.4,2.2,sun
2026-03-04,0.0,14.1,7.9,4.8,sun
2026-03-05,2.6,18.9,7.6,4.6,rain
2026-03-05,0.0,21.8,18.3,4.1,sun
2026-03-06,5.3,3.9,-3.0,6.1,snow
2026-03-07,0.2,15.0,5.1,6.4,rain
2026-03-07,0.5,8.4,3.7,3.3,rain
2026-03-08,0.4,5.7,-0.3,3.2,rain
2026-03-09,7.5,1.8,-1.5,5.7,snow
2026-03-09,0.0,17.2,8.3,5.2,fog
2026-03-09,0.0,21.8,10.7,2.7,fog
2026-03-11,23.9,10.7,2.1,7.0,snow
2026-03-12,0.3,10.1,0.1,5.0,snow
2026-03-12,1.6,14.9,9.0,2.4,drizzle
2026-03-13,0.0,30.6,18.4,4.3,sun
