precipitation,temp_max,temp_min,wind,weather,month,day,day_of_week,day_of_year,quarter,week_of_year,month_sin,month_cos,avg_temp,temp_range,season
0.0,11.1,4.9,2.7,4,8,15,5,227,3,33,-0.8660254037844385,-0.5000000000000004,8.0,6.199999999999999,2
0.0,7.5,1.9,2.9,4,8,15,5,227,3,33,-0.8660254037844385,-0.5000000000000004,4.7,5.6,2
0.0,20.5,12.2,4.9,4,8,17,0,229,3,34,-0.8660254037844385,-0.5000000000000004,16.35,8.3,2
0.1,17.5,6.2,3.8,2,8,17,0,229,3,34,-0.8660254037844385,-0.5000000000000004,11.85,11.3,2
0.0,15.8,8.0,2.6,4,8,18,1,230,3,34,-0.8660254037844385,-0.5000000000000004,11.9,7.800000000000001,2
0.0,11.9,4.7,2.3,4,8,18,1,230,3,34,-0.8660254037844385,-0.5000000000000004,8.3,7.2,2
1.4,16.0,7.3,2.4,0,8,18,1,230,3,34,-0.8660254037844385,-0.5000000000000004,11.65,8.7,2
1.9,27.6,2.2,2.7,0,8,18,1,230,3,34,-0.8660254037844385,-0.5000000000000004,14.9,25.400000000000002,2
0.0,8.9,5.4,3.2,4,8,19,2,231,3,34,-0.8660254037844385,-0.5000000000000004,7.15,3.5,2
0.2,9.2,7.4,0.8,2,8,19,2,231,3,34,-0.8660254037844385,-0.5000000000000004,8.3,1.799999999999999,2
1.5,13.4,9.5,1.9,0,8,20,3,232,3,34,-0.8660254037844385,-0.5000000000000004,11.45,3.9000000000000004,2
0.0,17.5,4.0,2.2,4,8,20,3,232,3,34,-0.8660254037844385,-0.5000000000000004,10.75,13.5,2
0.0,11.2,7.0,1.2,4,8,20,3,232,3,34,-0.8660254037844385,-0.5000000000000004,9.1,4.199999999999999,2
0.9,14.0,12.3,2.3,0,8,21,4,233,3,34,-0.8660254037844385,-0.5000000000000004,13.15,1.6999999999999993,2
0.0,21.7,6.3,2.6,1,8,22,5,234,3,34,-0.8660254037844385,-0.5000000000000004,14.0,15.399999999999999,2
0.7,6.0,4.1,5.7,2,8,23,6,235,3,34,-0.8660254037844385,-0.5000000000000004,5.05,1.9000000000000004,2
0.8,9.8,8.1,2.7,0,8,24,0,236,3,35,-0.8660254037844385,-0.5000000000000004,8.95,1.700000000000001,2
0.0,22.8,3.2,3.4,4,8,24,0,236,3,35,-0.8660254037844385,-0.5000000000000004,13.0,19.6,2
0.5,12.2,10.9,4.9,2,8,25,1,237,3,35,-0.8660254037844385,-0.5000000000000004,11.55,1.299999999999999,2
0.0,20.6,12.2,1.4,4,9,1,1,244,3,36,-1.0,-1.8369701987210297e-16,16.4,8.400000000000002,0
0.7,14.5,12.5,0.9,0,9,2,2,245,3,36,-1.0,-1.8369701987210297e-16,13.5,2.0,0
1.4,27.0,-0.3,1.3,0,9,4,4,247,3,36,-1.0,-1.8369701987210297e-16,13.35,27.3,0
0.6,17.7,10.3,0.2,0,9,5,5,248,3,36,-1.0,-1.8369701987210297e-16,14.0,7.399999999999999,0
0.0,13.4,9.3,1.8,1,9,7,0,250,3,37,-1.0,-1.8369701987210297e-16,11.350000000000001,4.1,0
1.6,5.4,2.2,3.3,0,9,8,1,251,3,37,-1.0,-1.8369701987210297e-16,3.8000000000000003,3.2,0
1.3,24.4,2.5,1.7,0,9,13,6,256,3,37,-1.0,-1.8369701987210297e-16,13.45,21.9,0
0.0,14.0,7.8,1.7,1,9,14,0,257,3,38,-1.0,-1.8369701987210297e-16,10.9,6.2,0
0.0,22.8,6.0,4.1,1,9,14,0,257,3,38,-1.0,-1.8369701987210297e-16,14.4,16.8,0
1.0,16.0,15.4,1.8,0,9,15,1,258,3,38,-1.0,-1.8369701987210297e-16,15.7,0.5999999999999996,0
0.0,20.5,-0.9,4.0,1,9,15,1,258,3,38,-1.0,-1.8369701987210297e-16,9.8,21.4,0
0.4,6.2,0.4,3.1,0,9,16,2,259,3,38,-1.0,-1.8369701987210297e-16,3.3000000000000003,5.8,0
0.3,15.6,3.0,0.8,0,9,17,3,260,3,38,-1.0,-1.8369701987210297e-16,9.3,12.6,0
1.8,7.5,4.1,2.1,0,9,17,3,260,3,38,-1.0,-1.8369701987210297e-16,5.8,3.4000000000000004,0
9.3,18.4,11.2,7.7,2,9,18,4,261,3,38,-1.0,-1.8369701987210297e-16,14.799999999999999,7.199999999999999,0
5.6,17.3,0.7,2.6,2,9,18,4,261,3,38,-1.0,-1.8369701987210297e-16,9.0,16.6,0
0.0,15.6,9.8,4.9,4,9,20,6,263,3,38,-1.0,-1.8369701987210297e-16,12.7,5.799999999999999,0
0.9,24.9,-3.9,2.5,0,9,22,1,265,3,39,-1.0,-1.8369701987210297e-16,10.5,28.799999999999997,0
0.0,15.8,13.2,2.3,1,9,23,2,266,3,39,-1.0,-1.8369701987210297e-16,14.5,2.6000000000000014,0
0.0,10.0,5.3,2.0,1,9,23,2,266,3,39,-1.0,-1.8369701987210297e-16,7.65,4.7,0
0.0,20.7,5.5,0.2,1,9,24,3,267,3,39,-1.0,-1.8369701987210297e-16,13.1,15.2,0
0.0,8.3,3.3,4.3,4,9,24,3,267,3,39,-1.0,-1.8369701987210297e-16,5.800000000000001,5.000000000000001,0
0.0,28.0,16.8,3.2,1,10,2,4,275,4,40,-0.8660254037844386,0.5000000000000001,22.4,11.2,0
1.2,8.5,6.9,1.9,0,10,3,5,276,4,40,-0.8660254037844386,0.5000000000000001,7.7,1.5999999999999996,0
0.0,18.0,12.0,2.4,1,10,3,5,276,4,40,-0.8660254037844386,0.5000000000000001,15.0,6.0,0
0.0,12.8,1.1,3.9,4,10,3,5,276,4,40,-0.8660254037844386,0.5000000000000001,6.95,11.700000000000001,0
0.7,16.1,7.1,3.3,0,10,4,6,277,4,40,-0.8660254037844386,0.5000000000000001,11.600000000000001,9.000000000000002,0
0.0,4.0,-0.7,1.1,4,10,4,6,277,4,40,-0.8660254037844386,0.5000000000000001,1.65,4.7,0
0.0,18.4,15.7,2.8,1,10,8,3,281,4,41,-0.8660254037844386,0.5000000000000001,17.049999999999997,2.6999999999999993,0
0.0,24.1,7.0,4.6,4,10,9,4,282,4,41,-0.8660254037844386,0.5000000000000001,15.55,17.1,0
0.0,11.2,4.9,2.2,1,10,13,1,286,4,42,-0.8660254037844386,0.5000000000000001,8.05,6.299999999999999,0
1.1,-0.7,-1.4,3.1,0,10,13,1,286,4,42,-0.8660254037844386,0.5000000000000001,-1.0499999999999998,0.7,0
0.0,17.3,15.4,2.0,4,10,14,2,287,4,42,-0.8660254037844386,0.5000000000000001,16.35,1.9000000000000004,0
2.1,9.9,8.4,5.7,2,10,14,2,287,4,42,-0.8660254037844386,0.5000000000000001,9.15,1.5,0
0.4,29.1,2.4,3.6,0,10,15,3,288,4,42,-0.8660254037844386,0.5000000000000001,15.75,26.700000000000003,0
0.0,27.5,15.4,2.3,1,10,19,0,292,4,43,-0.8660254037844386,0.5000000000000001,21.45,12.1,0
0.0,9.7,5.8,2.1,1,10,20,1,293,4,43,-0.8660254037844386,0.5000000000000001,7.75,3.8999999999999995,0
0.0,16.7,14.2,1.2,4,10,22,3,295,4,43,-0.8660254037844386,0.5000000000000001,15.45,2.5,0
0.0,20.8,6.3,3.2,1,10,23,4,296,4,43,-0.8660254037844386,0.5000000000000001,13.55,14.5,0
0.5,18.1,10.0,3.0,0,10,24,5,297,4,43,-0.8660254037844386,0.5000000000000001,14.05,8.100000000000001,0
0.0,18.7,17.4,4.9,4,10,24,5,297,4,43,-0.8660254037844386,0.5000000000000001,18.049999999999997,1.3000000000000007,0
0.3,18.1,10.5,2.1,0,10,25,6,298,4,43,-0.8660254037844386,0.5000000000000001,14.3,7.600000000000001,0
6.5,15.4,8.5,4.7,2,10,26,0,299,4,44,-0.8660254037844386,0.5000000000000001,11.95,6.9,0
2.3,14.6,10.3,2.6,2,10,26,0,299,4,44,-0.8660254037844386,0.5000000000000001,12.45,4.299999999999999,0
0.0,26.2,9.7,0.2,1,11,1,6,305,4,44,-0.5000000000000004,0.8660254037844384,17.95,16.5,0
0.0,17.0,3.4,3.8,1,11,1,6,305,4,44,-0.5000000000000004,0.8660254037844384,10.2,13.6,0
6.4,14.7,9.5,5.6,2,11,5,3,309,4,45,-0.5000000000000004,0.8660254037844384,12.1,5.199999999999999,0
0.6,5.1,2.0,2.8,3,11,7,5,311,4,45,-0.5000000000000004,0.8660254037844384,3.55,3.0999999999999996,0
6.0,13.4,9.7,2.4,2,11,7,5,311,4,45,-0.5000000000000004,0.8660254037844384,11.55,3.700000000000001,0
1.4,2.5,0.1,2.3,0,11,9,0,313,4,46,-0.5000000000000004,0.8660254037844384,1.3,2.4,0
4.6,5.0,0.5,4.0,3,11,10,1,314,4,46,-0.5000000000000004,0.8660254037844384,2.75,4.5,0
0.0,16.0,10.8,2.5,1,11,10,1,314,4,46,-0.5000000000000004,0.8660254037844384,13.4,5.199999999999999,0
5.2,5.9,0.9,2.8,3,11,12,3,316,4,46,-0.5000000000000004,0.8660254037844384,3.4000000000000004,5.0,0
0.0,6.5,1.1,1.6,1,11,15,6,319,4,46,-0.5000000000000004,0.8660254037844384,3.8,5.4,0
2.9,16.6,8.7,3.7,2,11,17,1,321,4,47,-0.5000000000000004,0.8660254037844384,12.65,7.900000000000002,0
3.5,22.3,8.6,2.5,2,11,18,2,322,4,47,-0.5000000000000004,0.8660254037844384,15.45,13.700000000000001,0
2.3,3.5,1.2,2.6,3,11,19,3,323,4,47,-0.5000000000000004,0.8660254037844384,2.35,2.3,0
0.0,16.0,15.2,4.0,1,11,19,3,323,4,47,-0.5000000000000004,0.8660254037844384,15.6,0.8000000000000007,0
0.0,22.3,2.3,1.3,1,11,20,4,324,4,47,-0.5000000000000004,0.8660254037844384,12.3,20.0,0
0.4,19.4,5.3,4.2,0,11,21,5,325,4,47,-0.5000000000000004,0.8660254037844384,12.35,14.099999999999998,0
0.0,17.0,13.8,2.9,4,11,23,0,327,4,48,-0.5000000000000004,0.8660254037844384,15.4,3.1999999999999993,0
0.0,20.3,1.1,5.5,1,11,23,0,327,4,48,-0.5000000000000004,0.8660254037844384,10.700000000000001,19.2,0
1.3,15.2,5.4,5.5,2,11,24,1,328,4,48,-0.5000000000000004,0.8660254037844384,10.3,9.799999999999999,0
0.0,11.9,9.8,3.0,1,11,24,1,328,4,48,-0.5000000000000004,0.8660254037844384,10.850000000000001,2.0999999999999996,0
32.1,10.0,4.8,2.0,2,11,25,2,329,4,48,-0.5000000000000004,0.8660254037844384,7.4,5.2,0
17.3,3.6,-0.8,5.4,3,11,26,3,330,4,48,-0.5000000000000004,0.8660254037844384,1.4,4.4,0
0.0,20.6,9.2,2.0,1,11,27,4,331,4,48,-0.5000000000000004,0.8660254037844384,14.9,11.400000000000002,0
1.6,21.0,-1.1,2.5,0,12,1,1,335,4,49,-2.4492935982947064e-16,1.0,9.95,22.1,3
0.0,11.1,-0.5,2.2,1,12,3,3,337,4,49,-2.4492935982947064e-16,1.0,5.3,11.6,3
6.6,-2.5,-6.1,2.0,3,12,3,3,337,4,49,-2.4492935982947064e-16,1.0,-4.3,3.5999999999999996,3
12.5,2.6,-1.6,3.4,3,12,5,5,339,4,49,-2.4492935982947064e-16,1.0,0.5,4.2,3
0.0,20.5,9.0,3.5,4,12,6,6,340,4,49,-2.4492935982947064e-16,1.0,14.75,11.5,3
0.8,9.8,1.3,1.5,0,12,6,6,340,4,49,-2.4492935982947064e-16,1.0,5.550000000000001,8.5,3
15.7,5.0,-4.2,4.6,3,12,6,6,340,4,49,-2.4492935982947064e-16,1.0,0.3999999999999999,9.2,3
14.7,19.3,9.0,1.8,2,12,7,0,341,4,50,-2.4492935982947064e-16,1.0,14.15,10.3,3
0.5,8.4,-3.7,2.0,3,12,7,0,341,4,50,-2.4492935982947064e-16,1.0,2.35,12.100000000000001,3
5.0,9.1,5.9,2.8,2,12,9,2,343,4,50,-2.4492935982947064e-16,1.0,7.5,3.1999999999999993,3
0.0,19.1,11.2,2.9,4,12,9,2,343,4,50,-2.4492935982947064e-16,1.0,15.15,7.900000000000002,3
9.6,2.3,-0.3,5.1,3,12,11,4,345,4,50,-2.4492935982947064e-16,1.0,0.9999999999999999,2.5999999999999996,3
0.3,8.7,7.9,3.8,2,12,12,5,346,4,50,-2.4492935982947064e-16,1.0,8.3,0.7999999999999989,3
0.0,31.1,11.9,2.9,4,12,12,5,346,4,50,-2.4492935982947064e-16,1.0,21.5,19.200000000000003,3
0.0,11.9,7.3,3.6,4,12,13,6,347,4,50,-2.4492935982947064e-16,1.0,9.6,4.6000000000000005,3
1.5,2.6,-2.3,4.5,3,12,13,6,347,4,50,-2.4492935982947064e-16,1.0,0.15000000000000013,4.9,3
1.6,1.4,-2.1,3.7,3,12,13,6,347,4,50,-2.4492935982947064e-16,1.0,-0.3500000000000001,3.5,3
4.6,3.8,-0.6,6.7,3,12,15,1,349,4,51,-2.4492935982947064e-16,1.0,1.5999999999999999,4.3999999999999995,3
0.8,4.4,1.4,4.3,2,12,15,1,349,4,51,-2.4492935982947064e-16,1.0,2.9000000000000004,3.0000000000000004,3
0.0,24.0,2.0,5.5,1,12,15,1,349,4,51,-2.4492935982947064e-16,1.0,13.0,22.0,3
0.0,20.5,10.1,4.0,4,12,16,2,350,4,51,-2.4492935982947064e-16,1.0,15.3,10.4,3
0.0,30.5,13.8,1.7,4,12,18,4,352,4,51,-2.4492935982947064e-16,1.0,22.15,16.7,3
8.6,12.5,3.0,3.8,3,12,18,4,352,4,51,-2.4492935982947064e-16,1.0,7.75,9.5,3
8.2,19.6,5.6,0.8,2,12,18,4,352,4,51,-2.4492935982947064e-16,1.0,12.600000000000001,14.000000000000002,3
0.0,6.2,2.3,3.3,4,12,19,5,353,4,51,-2.4492935982947064e-16,1.0,4.25,3.9000000000000004,3
4.1,9.2,7.5,4.1,2,12,20,6,354,4,51,-2.4492935982947064e-16,1.0,8.35,1.6999999999999993,3
7.1,8.3,-3.2,6.0,3,12,21,0,355,4,52,-2.4492935982947064e-16,1.0,2.5500000000000003,11.5,3
11.6,5.1,-2.4,2.2,3,12,21,0,355,4,52,-2.4492935982947064e-16,1.0,1.3499999999999999,7.5,3
10.6,4.8,-2.3,4.6,3,12,21,0,355,4,52,-2.4492935982947064e-16,1.0,1.25,7.1,3
4.8,8.1,0.7,4.6,3,12,23,2,357,4,52,-2.4492935982947064e-16,1.0,4.3999999999999995,7.3999999999999995,3
3.2,16.8,1.5,4.5,3,12,23,2,357,4,52,-2.4492935982947064e-16,1.0,9.15,15.3,3
13.4,8.6,-1.5,5.8,3,12,24,3,358,4,52,-2.4492935982947064e-16,1.0,3.55,10.1,3
0.0,17.0,14.9,2.4,1,12,25,4,359,4,52,-2.4492935982947064e-16,1.0,15.95,2.0999999999999996,3
7.7,7.1,1.2,4.1,3,12,27,6,361,4,52,-2.4492935982947064e-16,1.0,4.1499999999999995,5.8999999999999995,3
6.4,8.0,-4.2,4.4,3,12,27,6,361,4,52,-2.4492935982947064e-16,1.0,1.9,12.2,3
1.3,6.7,4.1,0.2,0,1,2,5,2,1,53,0.49999999999999994,0.8660254037844387,5.4,2.6000000000000005,3
1.3,11.4,8.6,1.5,0,1,2,5,2,1,53,0.49999999999999994,0.8660254037844387,10.0,2.8000000000000007,3
0.0,22.0,7.4,1.5,1,1,2,5,2,1,53,0.49999999999999994,0.8660254037844387,14.7,14.6,3
7.1,5.3,1.4,3.7,3,1,2,5,2,1,53,0.49999999999999994,0.8660254037844387,3.3499999999999996,3.9,3
0.9,21.5,17.8,2.1,0,1,3,6,3,1,53,0.49999999999999994,0.8660254037844387,19.65,3.6999999999999993,3
0.3,13.8,10.1,2.2,2,1,3,6,3,1,53,0.49999999999999994,0.8660254037844387,11.95,3.700000000000001,3
0.0,3.8,-2.0,1.6,1,1,3,6,3,1,53,0.49999999999999994,0.8660254037844387,0.8999999999999999,5.8,3
0.0,20.5,1.1,1.5,1,1,4,0,4,1,1,0.49999999999999994,0.8660254037844387,10.8,19.4,3
3.4,0.1,-0.7,5.3,3,1,5,1,5,1,1,0.49999999999999994,0.8660254037844387,-0.3,0.7999999999999999,3
12.0,0.4,-2.5,3.3,3,1,5,1,5,1,1,0.49999999999999994,0.8660254037844387,-1.05,2.9,3
0.0,14.6,11.5,0.2,4,1,7,3,7,1,1,0.49999999999999994,0.8660254037844387,13.05,3.0999999999999996,3
0.0,11.5,8.6,1.6,4,1,8,4,8,1,1,0.49999999999999994,0.8660254037844387,10.05,2.9000000000000004,3
6.8,17.6,3.5,3.4,2,1,8,4,8,1,1,0.49999999999999994,0.8660254037844387,10.55,14.100000000000001,3
5.5,3.8,1.0,6.3,3,1,8,4,8,1,1,0.49999999999999994,0.8660254037844387,2.4,2.8,3
2.0,29.9,17.1,2.3,0,1,8,4,8,1,1,0.49999999999999994,0.8660254037844387,23.5,12.799999999999997,3
0.0,13.2,6.3,3.5,4,1,9,5,9,1,1,0.49999999999999994,0.8660254037844387,9.75,6.8999999999999995,3
2.3,16.7,-0.3,4.2,2,1,10,6,10,1,1,0.49999999999999994,0.8660254037844387,8.2,17.0,3
1.4,7.2,4.6,2.7,0,1,10,6,10,1,1,0.49999999999999994,0.8660254037844387,5.9,2.6000000000000005,3
18.5,7.6,0.4,4.1,3,1,12,1,12,1,2,0.49999999999999994,0.8660254037844387,4.0,7.199999999999999,3
23.9,4.0,3.0,5.8,3,1,12,1,12,1,2,0.49999999999999994,0.8660254037844387,3.5,1.0,3
4.5,12.6,-1.7,4.2,3,1,13,2,13,1,2,0.49999999999999994,0.8660254037844387,5.45,14.299999999999999,3
0.0,19.2,10.1,4.0,4,1,14,3,14,1,2,0.49999999999999994,0.8660254037844387,14.649999999999999,9.1,3
1.2,7.6,-0.4,3.9,3,1,15,4,15,1,2,0.49999999999999994,0.8660254037844387,3.5999999999999996,8.0,3
0.5,17.9,2.9,1.3,2,1,15,4,15,1,2,0.49999999999999994,0.8660254037844387,10.399999999999999,14.999999999999998,3
55.9,17.5,13.4,2.5,2,1,15,4,15,1,2,0.49999999999999994,0.8660254037844387,15.45,4.1,3
0.1,26.5,7.3,3.1,0,1,16,5,16,1,2,0.49999999999999994,0.8660254037844387,16.9,19.2,3
3.9,5.6,1.5,5.0,3,1,16,5,16,1,2,0.49999999999999994,0.8660254037844387,3.55,4.1,3
0.3,11.0,7.0,2.8,0,1,16,5,16,1,2,0.49999999999999994,0.8660254037844387,9.0,4.0,3
0.0,22.7,5.8,2.2,1,1,16,5,16,1,2,0.49999999999999994,0.8660254037844387,14.25,16.9,3
8.3,8.4,2.1,2.3,3,1,16,5,16,1,2,0.49999999999999994,0.8660254037844387,5.25,6.300000000000001,3
0.7,15.1,1.9,2.5,0,1,17,6,17,1,2,0.49999999999999994,0.8660254037844387,8.5,13.2,3
21.6,13.3,4.4,2.0,2,1,18,0,18,1,3,0.49999999999999994,0.8660254037844387,8.850000000000001,8.9,3
1.0,18.1,3.9,2.8,0,1,18,0,18,1,3,0.49999999999999994,0.8660254037844387,11.0,14.200000000000001,3
0.5,10.4,0.7,6.8,2,1,18,0,18,1,3,0.49999999999999994,0.8660254037844387,5.55,9.700000000000001,3
0.9,18.7,8.0,1.5,0,1,18,0,18,1,3,0.49999999999999994,0.8660254037844387,13.35,10.7,3
0.3,12.3,-9.9,2.9,0,1,20,2,20,1,3,0.49999999999999994,0.8660254037844387,1.2000000000000002,22.200000000000003,3
3.5,8.6,-4.5,2.5,3,1,20,2,20,1,3,0.49999999999999994,0.8660254037844387,2.05,13.1,3
0.6,8.8,6.0,0.2,0,1,20,2,20,1,3,0.49999999999999994,0.8660254037844387,7.4,2.8000000000000007,3
0.4,13.3,10.4,2.0,0,1,20,2,20,1,3,0.49999999999999994,0.8660254037844387,11.850000000000001,2.9000000000000004,3
0.5,8.4,2.4,1.0,0,1,21,3,21,1,3,0.49999999999999994,0.8660254037844387,5.4,6.0,3
0.0,18.7,12.8,1.1,1,1,21,3,21,1,3,0.49999999999999994,0.8660254037844387,15.75,5.899999999999999,3
0.0,19.2,12.1,3.6,1,1,22,4,22,1,3,0.49999999999999994,0.8660254037844387,15.649999999999999,7.1,3
1.3,7.2,-1.5,5.2,3,1,22,4,22,1,3,0.49999999999999994,0.8660254037844387,2.85,8.7,3
11.8,2.9,1.8,3.7,3,1,23,5,23,1,3,0.49999999999999994,0.8660254037844387,2.35,1.0999999999999999,3
0.0,25.3,15.4,2.2,1,1,25,0,25,1,4,0.49999999999999994,0.8660254037844387,20.35,9.9,3
1.7,5.8,-0.5,6.1,3,1,26,1,26,1,4,0.49999999999999994,0.8660254037844387,2.65,6.3,3
0.0,10.8,4.8,5.2,1,1,27,2,27,1,4,0.49999999999999994,0.8660254037844387,7.800000000000001,6.000000000000001,3
0.5,13.2,6.0,0.7,2,1,27,2,27,1,4,0.49999999999999994,0.8660254037844387,9.6,7.199999999999999,3
1.6,9.2,8.2,3.1,0,1,27,2,27,1,4,0.49999999999999994,0.8660254037844387,8.7,1.0,3
2.2,4.9,-3.4,3.5,3,2,1,0,32,1,5,0.8660254037844386,0.5000000000000001,0.7500000000000002,8.3,3
0.2,11.7,2.1,2.0,0,2,1,0,32,1,5,0.8660254037844386,0.5000000000000001,6.8999999999999995,9.6,3
22.9,12.9,5.0,0.5,2,2,2,1,33,1,5,0.8660254037844386,0.5000000000000001,8.95,7.9,3
0.0,10.3,7.0,2.2,1,2,3,2,34,1,5,0.8660254037844386,0.5000000000000001,8.65,3.3000000000000007,3
0.9,17.7,8.9,1.9,0,2,4,3,35,1,5,0.8660254037844386,0.5000000000000001,13.3,8.799999999999999,3
4.3,0.9,-0.9,3.8,3,2,6,5,37,1,5,0.8660254037844386,0.5000000000000001,0.0,1.8,3
0.0,31.1,8.9,3.7,4,2,6,5,37,1,5,0.8660254037844386,0.5000000000000001,20.0,22.200000000000003,3
3.7,9.1,3.8,1.6,2,2,7,6,38,1,5,0.8660254037844386,0.5000000000000001,6.449999999999999,5.3,3
2.4,18.5,8.7,4.7,2,2,7,6,38,1,5,0.8660254037844386,0.5000000000000001,13.6,9.8,3
0.8,6.3,1.3,5.3,2,2,9,1,40,1,6,0.8660254037844386,0.5000000000000001,3.8,5.0,3
0.0,21.0,8.3,2.7,1,2,11,3,42,1,6,0.8660254037844386,0.5000000000000001,14.65,12.7,3
1.5,8.7,5.2,5.6,2,2,12,4,43,1,6,0.8660254037844386,0.5000000000000001,6.949999999999999,3.499999999999999,3
13.6,9.5,8.2,3.0,2,2,13,5,44,1,6,0.8660254037844386,0.5000000000000001,8.85,1.3000000000000007,3
1.0,23.1,1.9,1.6,0,2,13,5,44,1,6,0.8660254037844386,0.5000000000000001,12.5,21.200000000000003,3
1.7,-2.8,-5.5,1.6,0,2,14,6,45,1,6,0.8660254037844386,0.5000000000000001,-4.15,2.7,3
1.9,18.4,6.9,4.4,2,2,17,2,48,1,7,0.8660254037844386,0.5000000000000001,12.649999999999999,11.499999999999998,3
1.4,-1.6,-7.4,1.9,0,2,17,2,48,1,7,0.8660254037844386,0.5000000000000001,-4.5,5.800000000000001,3
6.1,13.6,5.5,4.4,2,2,18,3,49,1,7,0.8660254037844386,0.5000000000000001,9.55,8.1,3
6.2,6.0,-0.1,0.4,3,2,18,3,49,1,7,0.8660254037844386,0.5000000000000001,2.95,6.1,3
5.0,10.1,-0.9,4.1,3,2,19,4,50,1,7,0.8660254037844386,0.5000000000000001,4.6,11.0,3
23.9,5.3,-2.6,7.8,3,2,21,6,52,1,7,0.8660254037844386,0.5000000000000001,1.3499999999999999,7.9,3
0.0,15.7,5.3,1.0,1,2,22,0,53,1,8,0.8660254037844386,0.5000000000000001,10.5,10.399999999999999,3
11.7,1.8,-6.0,6.9,3,2,22,0,53,1,8,0.8660254037844386,0.5000000000000001,-2.1,7.8,3
1.3,8.2,7.1,2.8,0,2,23,1,54,1,8,0.8660254037844386,0.5000000000000001,7.6499999999999995,1.0999999999999996,3
1.1,5.8,3.3,4.9,3,2,23,1,54,1,8,0.8660254037844386,0.5000000000000001,4.55,2.5,3
2.0,16.2,14.3,2.4,0,2,23,1,54,1,8,0.8660254037844386,0.5000000000000001,15.25,1.8999999999999986,3
7.0,17.7,3.4,4.5,2,2,23,1,54,1,8,0.8660254037844386,0.5000000000000001,10.549999999999999,14.299999999999999,3
10.5,2.5,1.5,4.2,3,3,1,0,60,1,9,1.0,6.123233995736766e-17,2.0,1.0,1
9.8,5.4,-1.9,3.1,3,3,1,0,60,1,9,1.0,6.123233995736766e-17,1.7500000000000002,7.300000000000001,1
2.3,2.6,0.9,7.0,3,3,2,1,61,1,9,1.0,6.123233995736766e-17,1.75,1.7000000000000002,1
0.2,6.6,5.8,1.3,0,3,3,2,62,1,9,1.0,6.123233995736766e-17,6.199999999999999,0.7999999999999998,1
4.9,-1.3,-5.2,2.7,3,3,3,2,62,1,9,1.0,6.123233995736766e-17,-3.25,3.9000000000000004,1
0.0,17.4,11.9,1.6,1,3,3,2,62,1,9,1.0,6.123233995736766e-17,14.649999999999999,5.499999999999998,1
0.5,22.7,11.1,4.1,0,3,3,2,62,1,9,1.0,6.123233995736766e-17,16.9,11.6,1
15.0,15.3,14.5,4.5,2,3,4,3,63,1,9,1.0,6.123233995736766e-17,14.9,0.8000000000000007,1
1.7,3.6,-2.5,3.5,3,3,5,4,64,1,9,1.0,6.123233995736766e-17,0.55,6.1,1
0.2,16.3,8.2,1.9,2,3,5,4,64,1,9,1.0,6.123233995736766e-17,12.25,8.100000000000001,1
6.1,6.5,-0.6,4.0,3,3,5,4,64,1,9,1.0,6.123233995736766e-17,2.95,7.1,1
4.5,7.9,0.2,8.1,3,3,9,1,68,1,10,1.0,6.123233995736766e-17,4.05,7.7,1
1.6,10.8,4.2,3.5,0,3,10,2,69,1,10,1.0,6.123233995736766e-17,7.5,6.6000000000000005,1
0.0,19.7,4.6,1.7,1,3,10,2,69,1,10,1.0,6.123233995736766e-17,12.149999999999999,15.1,1
1.5,15.4,0.2,2.6,0,3,11,3,70,1,10,1.0,6.123233995736766e-17,7.8,15.200000000000001,1
0.0,13.7,3.5,4.0,4,3,13,5,72,1,10,1.0,6.123233995736766e-17,8.6,10.2,1
1.1,5.4,-2.0,3.3,3,3,14,6,73,1,10,1.0,6.123233995736766e-17,1.7000000000000002,7.4,1
3.8,4.3,3.4,3.3,3,3,14,6,73,1,10,1.0,6.123233995736766e-17,3.8499999999999996,0.8999999999999999,1
0.4,16.0,1.0,5.6,2,3,16,1,75,1,11,1.0,6.123233995736766e-17,8.5,15.0,1
5.3,10.2,0.1,2.1,3,3,17,2,76,1,11,1.0,6.123233995736766e-17,5.1499999999999995,10.1,1
0.0,22.0,10.5,1.2,1,3,17,2,76,1,11,1.0,6.123233995736766e-17,16.25,11.5,1
0.0,4.3,2.0,2.3,1,3,18,3,77,1,11,1.0,6.123233995736766e-17,3.15,2.3,1
0.0,7.3,1.3,2.5,4,3,18,3,77,1,11,1.0,6.123233995736766e-17,4.3,6.0,1
1.4,11.8,10.3,2.9,0,3,19,4,78,1,11,1.0,6.123233995736766e-17,11.05,1.5,1
0.6,8.6,1.1,5.1,3,3,19,4,78,1,11,1.0,6.123233995736766e-17,4.85,7.5,1
0.0,19.0,11.8,2.4,4,3,20,5,79,1,11,1.0,6.123233995736766e-17,15.4,7.199999999999999,1
0.0,14.7,1.9,2.7,1,3,22,0,81,1,12,1.0,6.123233995736766e-17,8.299999999999999,12.799999999999999,1
6.4,14.6,7.0,5.7,2,3,24,2,83,1,12,1.0,6.123233995736766e-17,10.8,7.6,1
6.3,17.4,10.8,3.7,2,3,24,2,83,1,12,1.0,6.123233995736766e-17,14.1,6.599999999999998,1
4.7,7.8,2.4,0.8,2,3,24,2,83,1,12,1.0,6.123233995736766e-17,5.1,5.4,1
